id,image_path,audio_path,text,shard_id,local_idx,global_idx
1,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/1.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/1.mp3,title:GYXX/光影行星宙斯Z双肩包男背包机能旅行大容量机车骑行电脑书包 | 商品名称:GYXX/光影行星宙斯Z双肩包男背包机能旅行大容量机车骑行电脑书包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:585 | 店铺名称:光影行星旗舰店 | 所属地区名称:广东 | ASR:GYXX光影行星周四次一双舰包南背包技能旅行大容量汽车齐行电脑收包,0,0,0
39,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/39.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/39.mp3,title:法式小众设计师饺子包男生潮牌胸包斜挎包可颂牛角包皮质男包大包 | 商品名称:法式小众设计师饺子包男生潮牌胸包斜挎包可颂牛角包皮质男包大包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:141 | 店铺名称:NESBIT官方店 | 所属地区名称:广东 | ASR:法式小众设计师脚子包男生朝牌凶包鞋跨包可送牛脚包皮纸南包大包。,0,38,38
40,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/40.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/40.mp3,title:波斯丹顿男女轻便束口抽绳双肩包运动登山背包小众旅行大学生书包 | 商品名称:波斯丹顿男女轻便束口抽绳双肩包运动登山背包小众旅行大学生书包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:106 | 店铺名称:波斯丹顿旗舰店 | 所属地区名称:广东 | ASR:波斯单顿男女轻便述口抽省双肩包运动登山背包小众旅行大学生书包。,0,39,39
41,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/41.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/41.mp3,title:STK SmallTownKid白蛇断处双肩包仿皮纹理书包电脑包旅行包男女潮 | 商品名称:STK SmallTownKid白蛇断处双肩包仿皮纹理书包电脑包旅行包男女潮 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:399 | 店铺名称:SmallTownKid | 所属地区名称:浙江 | ASR:Stalks Morton Kid白蛇断处双肩包反皮纹理书包电脑包旅行包男女潮,0,40,40
42,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/42.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/42.mp3,title:Lee旅行袋男大容量游泳健身包干湿分离女运动斜挎包手提收纳包 | 商品名称:Lee旅行袋男大容量游泳健身包干湿分离女运动斜挎包手提收纳包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:226 | 店铺名称:百亿补贴品牌优选 | 所属地区名称:广东 | ASR:李女型代男大容量游泳健身包干尸分离女运动鞋跨包手提收纳包。,0,41,41
43,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/43.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/43.mp3,"title:【黑武士】FILA 斐乐官方男士背包休闲翻盖通勤双肩包书包电脑包 | 商品名称:【黑武士】FILA 斐乐官方男士背包休闲翻盖通勤双肩包书包电脑包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:549 | 店铺名称:FILA官方旗舰店 | 所属地区名称:福建 | ASR:黑武士,发了匪乐官方男士背包修嫌方盖通勤双肩包书包电脑包。",0,42,42
44,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/44.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/44.mp3,title:mrace户外双肩包女轻便大容量防水徒步背包大学生运动旅行书包男 | 商品名称:mrace户外双肩包女轻便大容量防水徒步背包大学生运动旅行书包男 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:186 | 店铺名称:mracehomme旗舰店 | 所属地区名称:广东 | ASR:Race库外双肩包女清扁大容量防水突补背包大学生运动旅行淑包南。,0,43,43
45,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/45.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/45.mp3,title:MYEDITION双肩包多层大容量健身包轻量骑行头盔包短途旅行 | 商品名称:MYEDITION双肩包多层大容量健身包轻量骑行头盔包短途旅行 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:220 | 店铺名称:myedition旗舰店 | 所属地区名称:广东 | ASR:Midishen双肩包多层大容量健身包清量齐形投窥包短屠旅行。,0,44,44
46,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/46.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/46.mp3,title:是自由啊 慵懒风软皮男包斜挎包2025新款小众设计大容量饺子包潮 | 商品名称:是自由啊 慵懒风软皮男包斜挎包2025新款小众设计大容量饺子包潮 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:169 | 店铺名称:SFREEYA是自由啊 | 所属地区名称:广东 | ASR:使自由晚了拥烂风软皮南包鞋跨包2025新款小众设计大容量脚子包朝。,0,45,45
47,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/47.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/47.mp3,title:CONVERSE匡威官方 Straight Edge大容量复古电脑双肩包10021138 | 商品名称:CONVERSE匡威官方 Straight Edge大容量复古电脑双肩包10021138 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:175 | 店铺名称:CONVERSE官方旗舰店 | 所属地区名称:上海 | ASR:converse 匡威官方Straight Edge 大容量副股电脑双肩包1020021138,0,46,46
48,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/48.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/48.mp3,title:tomtoc双肩包男士电脑包女大学生书包轻便新款旅行通勤背包T64 | 商品名称:tomtoc双肩包男士电脑包女大学生书包轻便新款旅行通勤背包T64 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:284 | 店铺名称:tomtoc旗舰店 | 所属地区名称:广东 | ASR:TomTom 双肩包男士电脑包女大学生书包轻便新款旅行通勤背包提六四,0,47,47
49,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/49.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/49.mp3,title:潮流背包男士双肩包户外大容量旅行包轻便登山包初高中大学生书包 | 商品名称:潮流背包男士双肩包户外大容量旅行包轻便登山包初高中大学生书包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:89 | 店铺名称:kce旗舰店 | 所属地区名称:广东 | ASR:潮流背包男士双肩包户外大容量旅行包清扁登山包出高中大学生书包。,0,48,48
50,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/50.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/50.mp3,title:2025新款防水原创潮牌双肩包男电脑大容量旅行登山背包女学生书包 | 商品名称:2025新款防水原创潮牌双肩包男电脑大容量旅行登山背包女学生书包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:127 | 店铺名称:819背包 | 所属地区名称:广东 | ASR:2025新款防水原创炒牌双肩包南电脑大容量旅行登山背包女学生书包,0,49,49
51,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/51.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/51.mp3,title:NESBIT黑武士男包欧美潮牌斜挎包波士顿包轻奢枕头包单肩圆筒包男 | 商品名称:NESBIT黑武士男包欧美潮牌斜挎包波士顿包轻奢枕头包单肩圆筒包男 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:142 | 店铺名称:NESBIT官方店 | 所属地区名称:广东 | ASR:NESPIT-5是南包欧美朝牌协跨包波式顿包青蛇枕头包丹间元桶包南。,0,50,50
52,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/52.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/52.mp3,title:斯凯奇双肩包男女书包大容量电脑包运动户外登山包旅行露营双肩包 | 商品名称:斯凯奇双肩包男女书包大容量电脑包运动户外登山包旅行露营双肩包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:159 | 店铺名称:skechers运动旗舰店 | 所属地区名称:广东 | ASR:四凯奇双肩包男女收包大容量电脑包运动户外登山包旅行路营双肩包,0,51,51
53,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/53.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/53.mp3,title:GYXX/光影行星宙斯Z双肩包男背包机能旅行大容量机车骑行电脑书包 | 商品名称:GYXX/光影行星宙斯Z双肩包男背包机能旅行大容量机车骑行电脑书包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:585 | 店铺名称:光影行星旗舰店 | 所属地区名称:广东 | ASR:GYXX光影行星周四次一双舰包南背包技能旅行大容量汽车齐行电脑收包,0,52,52
54,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/54.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/54.mp3,title:GYXX/光影行星极星双肩包男女背包通勤大容量手提笔记本电脑书包 | 商品名称:GYXX/光影行星极星双肩包男女背包通勤大容量手提笔记本电脑书包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:299 | 店铺名称:光影行星旗舰店 | 所属地区名称:广东 | ASR:GYXX光影行星及星双肩包男女背包通勤大容量手提比基本电脑收包。,0,53,53
55,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/55.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/55.mp3,title:LR MADE 25AW 细腻麂皮绒 手提斜跨单肩旅行托特包 附带小零钱包 | 商品名称:LR MADE 25AW 细腻麂皮绒 手提斜跨单肩旅行托特包 附带小零钱包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:254 | 店铺名称:LR MADE | 所属地区名称:广东 | ASR:LR Mate 25AW U 细腻几批容手提鞋跨担间旅行拖特包附带小铃钱包,0,54,54
56,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/56.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/56.mp3,title:LR MADE 24AW 抽绳抽褶形态 多背法 PU皮通勤托特斜挎单肩饺子包 | 商品名称:LR MADE 24AW 抽绳抽褶形态 多背法 PU皮通勤托特斜挎单肩饺子包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:194 | 店铺名称:LR MADE | 所属地区名称:广东 | ASR:LR-Mate 24AWU抽省抽者形态多倍法PUP通勤托特协跨单间缴资包,0,55,55
57,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/57.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/57.mp3,title:mrace户外双肩包女轻便大容量防水徒步背包大学生运动旅行书包男 | 商品名称:mrace户外双肩包女轻便大容量防水徒步背包大学生运动旅行书包男 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:186 | 店铺名称:mracehomme旗舰店 | 所属地区名称:广东 | ASR:Race库外双肩包女清扁大容量防水突补背包大学生运动旅行淑包南。,0,56,56
58,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/58.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/58.mp3,title:Champion冠军双肩包女2025秋冬新款书包男户外背包校园轻便通勤包 | 商品名称:Champion冠军双肩包女2025秋冬新款书包男户外背包校园轻便通勤包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:224 | 店铺名称:Champion官方旗舰店 | 所属地区名称:上海 | ASR:称片冠军双舰包女2025秋冬新款收包男户外背包校园清辨通警包,0,57,57
59,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/59.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/59.mp3,title:CryingCenter 黑色油蜡大容量单肩斜挎皮包可调节托特包 哭喊中心 | 商品名称:CryingCenter 黑色油蜡大容量单肩斜挎皮包可调节托特包 哭喊中心 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:135 | 店铺名称:Crying Center哭喊中心 | 所属地区名称:广东 | ASR:Crying Center黑色油纳大容量单间鞋跨皮包可调节脱特包枯喊中心。,0,58,58
60,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/60.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/60.mp3,title:「卢昱晓同款」ITO TRUFFLE 2空气包旅游轻便双肩包女电脑 | 商品名称:「卢昱晓同款」ITO TRUFFLE 2空气包旅游轻便双肩包女电脑 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:786 | 店铺名称:ito旗舰店 | 所属地区名称:上海 | ASR:卢玉晓同款Ido Travel 2 空气暴律由轻便双间包女电脑。,0,59,59
61,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/61.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/61.mp3,title:波斯丹顿潮牌双肩背包男旅行大容量防水电脑书包女2025新款大学生 | 商品名称:波斯丹顿潮牌双肩背包男旅行大容量防水电脑书包女2025新款大学生 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:149 | 店铺名称:波斯丹顿旗舰店 | 所属地区名称:广东 | ASR:波斯单顿朝牌双肩背包男旅行大容量防水电脑数包女2025新款大学生。,0,60,60
62,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/62.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/62.mp3,title:onrf新款男士双肩包大容量商务通勤电脑背包女休闲潮牌学生书包黑 | 商品名称:onrf新款男士双肩包大容量商务通勤电脑背包女休闲潮牌学生书包黑 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:249 | 店铺名称:onrf旗舰店 | 所属地区名称:广东 | ASR:阿姆斯新款男士双肩包大容量商务通勤电脑背包女修嫌潮排学生输包黑,0,61,61
63,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/63.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/63.mp3,title:TAICHIISM“绑带托特”手拎挎包两用搭扣水洗麂皮质通勤托特包 | 商品名称:TAICHIISM“绑带托特”手拎挎包两用搭扣水洗麂皮质通勤托特包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:278 | 店铺名称:TAICHIISM | 所属地区名称:浙江 | ASR:TAKYESM 防带脱特手臂跨包量用搭构水洗剂皮质通勤脱特包,0,62,62
64,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/64.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/64.mp3,title:MAH羊舍联名款日系简约书包 | 商品名称:MAH羊舍联名款日系简约书包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:331 | 店铺名称:mah旗舰店 | 所属地区名称:广东 | ASR:貌阳舌联名款日系简约书包,0,63,63
65,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/65.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/65.mp3,title:ALPHA WOLF鹤立二代邮差包战术机能斜挎包磁吸扣快速反应背包单肩 | 商品名称:ALPHA WOLF鹤立二代邮差包战术机能斜挎包磁吸扣快速反应背包单肩 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:169 | 店铺名称:ALPHA WOLF 品牌企业店 | 所属地区名称:山东 | ASR:AlphaWolf 合理二代油拆包 站手机能 鞋垮包 磁吸口 快速反应背包担监,0,64,64
66,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/66.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/66.mp3,title:仅0.3kg超轻便~日本专柜正品双肩包男女背包防水旅行包书包电脑包 | 商品名称:仅0.3kg超轻便~日本专柜正品双肩包男女背包防水旅行包书包电脑包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:143 | 店铺名称:乐淘寰球供应链 | 所属地区名称:山东 | ASR:仅0.3千克超清辨日本专会正品双肩包男女背包防水旅行包收包电脑包。,0,65,65
67,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/67.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/67.mp3,title:JanSport初中学生书包女双肩背包通勤户外旅行大容量男士电脑 | 商品名称:JanSport初中学生书包女双肩背包通勤户外旅行大容量男士电脑 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:208 | 店铺名称:jansport旗舰店 | 所属地区名称:广东 | ASR:Jansport 初中学生输包女双监被包通勤户外旅行大容量南式电脑。,0,66,66
68,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/68.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/68.mp3,title:双肩背包男士大容量旅游包户外登山出差女行李防水电脑书包多功能 | 商品名称:双肩背包男士大容量旅游包户外登山出差女行李防水电脑书包多功能 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:130 | 店铺名称:酷米诺旗舰店 | 所属地区名称:广东 | ASR:双间背包男士大容量旅游包户外登山出差女行李防水电脑收包多功能。,0,67,67
69,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/69.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/69.mp3,title:GYXX/光影行星宙斯Z双肩包男背包机能旅行大容量机车骑行电脑书包 | 商品名称:GYXX/光影行星宙斯Z双肩包男背包机能旅行大容量机车骑行电脑书包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:585 | 店铺名称:光影行星旗舰店 | 所属地区名称:广东 | ASR:GYXX光影行星周四次一双舰包南背包技能旅行大容量汽车齐行电脑收包,0,68,68
70,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/70.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/70.mp3,title:男士真皮旅行包轻软头层牛皮日常单肩斜挎包大容量休闲运动健身包 | 商品名称:男士真皮旅行包轻软头层牛皮日常单肩斜挎包大容量休闲运动健身包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:397 | 店铺名称:佐也原创男包 | 所属地区名称:广东 | ASR:男士珍皮旅行包轻软头层牛皮日常担监血跨包大容量修嫌运动健身包。,0,69,69
71,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/71.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/71.mp3,title:across旅行双肩包女旅游轻便背包大容量电脑包男通勤书包女大学生 | 商品名称:across旅行双肩包女旅游轻便背包大容量电脑包男通勤书包女大学生 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:186 | 店铺名称:ACROSS BRAND | 所属地区名称:广东 | ASR:A Cross-Luxing双肩包女旅游轻便背包大容量电脑包男通勤书包女大学生。,0,70,70
72,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/72.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/72.mp3,title:音速猫全能书包大容量背包男女初高中生双肩旅行包 | 商品名称:音速猫全能书包大容量背包男女初高中生双肩旅行包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:168 | 店铺名称:音速猫旗舰店 | 所属地区名称:广东 | ASR:因阻猫全能收包大容量背包男女出高中生双肩旅行包。,0,71,71
73,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/73.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/73.mp3,title:2025新款双肩包大容量户外旅行包潮流登山包男士背包大学生书包女 | 商品名称:2025新款双肩包大容量户外旅行包潮流登山包男士背包大学生书包女 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:100 | 店铺名称:韩锦旗舰店 | 所属地区名称:广东 | ASR:2025新款双肩包大容量户外旅行包潮流登山包男士背包大学生淑包女。,0,72,72
74,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/74.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/74.mp3,title:CryingCenter油蜡黑皮不规则斜跨单肩手提背包大容量包日常通勤 | 商品名称:CryingCenter油蜡黑皮不规则斜跨单肩手提背包大容量包日常通勤 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:160 | 店铺名称:Crying Center哭喊中心 | 所属地区名称:广东 | ASR:Crying Center 油辣黑皮部规则协跨单坚守提背包大容量包日常通勤。,0,73,73
75,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/75.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/75.mp3,title:斜背弓箭包骑行包斜挎包户外登山包防水背包男士双肩包轻便单肩包 | 商品名称:斜背弓箭包骑行包斜挎包户外登山包防水背包男士双肩包轻便单肩包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:118 | 店铺名称:唐酷旗舰店 | 所属地区名称:广东 | ASR:鞋背弓箭包齐型包鞋跨包户外登山包防水背包男士双箭包轻便单箭包。,0,74,74
76,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/76.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/76.mp3,"title:onetime脏脏双肩包2025超火精致包包大学生小众甜酷旅游轻便 | 商品名称:onetime脏脏双肩包2025超火精致包包大学生小众甜酷旅游轻便 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:284 | 店铺名称:onetime旗舰店 | 所属地区名称:广东 | ASR:One time, 藏藏双肩包2025超火精致包包大学生小众填苦绿油清扁。",0,75,75
77,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/77.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/77.mp3,title:STK SmallTownKid白蛇断处双肩包仿皮纹理书包电脑包旅行包男女潮 | 商品名称:STK SmallTownKid白蛇断处双肩包仿皮纹理书包电脑包旅行包男女潮 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:399 | 店铺名称:SmallTownKid | 所属地区名称:浙江 | ASR:Stalks Morton Kid白蛇断处双肩包反皮纹理书包电脑包旅行包男女潮,0,76,76
78,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/78.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/78.mp3,title:LSHSTORE机能斜挎包男ins潮牌挎包包男士单肩包通勤邮差运动 | 商品名称:LSHSTORE机能斜挎包男ins潮牌挎包包男士单肩包通勤邮差运动 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:92 | 店铺名称:LSH STORE | 所属地区名称:广东 | ASR:Ostor技能协跨包男Winds朝排跨包包男士单间包通勤由差运动。,0,77,77
79,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/79.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/79.mp3,title:Dickies双肩背大容量电脑旅行男士商务出差初中高中大学生书包新 | 商品名称:Dickies双肩背大容量电脑旅行男士商务出差初中高中大学生书包新 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:216 | 店铺名称:dickies箱包旗舰店 | 所属地区名称:广东 | ASR:Duky's双肩被大容量电脑旅行男士商务出差出中高中大学生输包心。,0,78,78
80,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/80.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/80.mp3,title:通勤骑行背包摩托车头盔包全盔双肩包男机能防水大容量旅行电脑包 | 商品名称:通勤骑行背包摩托车头盔包全盔双肩包男机能防水大容量旅行电脑包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:143 | 店铺名称:youmian旗舰店 | 所属地区名称:广东 | ASR:通勤齐行背包摩托车头盔包全盔双键包南基能防水大容量旅行电脑包。,0,79,79
81,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/81.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/81.mp3,title:觅旧潮牌高级感双肩包男书包14寸16寸通勤皮质电脑男士商务背包 | 商品名称:觅旧潮牌高级感双肩包男书包14寸16寸通勤皮质电脑男士商务背包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:134 | 店铺名称:MIJIU觅旧 STUDIO | 所属地区名称:浙江 | ASR:密救朝牌高级感双肩包男熟包14寸16寸通勤皮制电脑男士商务背包。,0,80,80
82,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/82.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/82.mp3,title:Champion冠军双肩包女2025秋冬新款书包男户外背包校园轻便通勤包 | 商品名称:Champion冠军双肩包女2025秋冬新款书包男户外背包校园轻便通勤包 | label:背包 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:224 | 店铺名称:Champion官方旗舰店 | 所属地区名称:上海 | ASR:称片冠军双舰包女2025秋冬新款收包男户外背包校园清辨通警包,0,81,81
